basic_hotelNo,basic_hotelName,basic_hotelInformationUrl,basic_planListUrl,basic_dpPlanListUrl,basic_reviewUrl,basic_hotelKanaName,basic_hotelSpecial,basic_hotelMinCharge,basic_latitude,basic_longitude,basic_postalCode,basic_address1,basic_address2,basic_telephoneNo,basic_faxNo,basic_access,basic_parkingInformation,basic_nearestStation,basic_hotelImageUrl,basic_hotelThumbnailUrl,basic_roomImageUrl,basic_roomThumbnailUrl,basic_hotelMapImageUrl,basic_reviewCount,basic_reviewAverage,basic_userReview,room_roomClass,room_roomName,room_planId,room_planName,room_pointRate,room_withDinnerFlag,room_dinnerSelectFlag,room_withBreakfastFlag,room_breakfastSelectFlag,room_payment,room_reserveUrl,room_salesformFlag,charge_stayDate,charge_rakutenCharge,charge_total,charge_chargeFlag
172605,ＡＢホテル行橋,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=172605,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=172605&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=172605,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=172605,えーびーほてるゆくはし,行橋駅より徒歩１分、北九州空港より車で約２５分！健康朝食バイキング、男女別大浴場が無料♪ウェルカムコーヒーも♪,1800,121409.13,471499.33,824-0031,福岡県,行橋市西宮市2-2-16,0930-28-8222,0930-28-8219,行橋駅より徒歩にて約1分♪北九州空港より車で40分♪小倉駅から16分♪,有り　無料　平面／47台（先着順）　※大型車、バイク、自転車は不可,行橋,https://img.travel.rakuten.co.jp/share/HOTEL/172605/172605.jpg,https://img.travel.rakuten.co.jp/HIMG/90/172605.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/172605/172605map.gif,795.0,4.23,"2泊しました。朝食が付いているから予約したのですが、1日目、7時台に朝食会場に行ったら、かなりの人で座れない感じでした。ゆっくりと食事も出来なかった為、次の日は時間…　2026-03-28 22:00:25投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=172605"" class=""3click"">つづきはこちら</a>",sna,禁煙スタンダードシングル【120ｃｍセミダブルベッド】,4571732,当日限定シングルプラン♪空いてたらラッキー♪【健康朝食・大浴場無料】,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/JlnYS/?f_no=172605&f_syu=sna&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4571732,2,2026-04-14,11600,11600,0
191652,アパホテル〈福岡行橋駅前〉（北九州空港・苅田）,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=191652,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=191652&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=191652,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=191652,あぱほてる〈ふくおかゆくはしえきまえ〉（きたきゅうしゅうくうこう・かんだ）,◆◇行橋駅東口から徒歩3分、北九州空港から車で約25分、苅田工業エリアは車で約15分◇◆40型液晶TV、VOD視聴無料！,4200,121403.69,471508.58,824-0005,福岡県,行橋市中央3-9-10,0930-25-2800,0930-24-6726,JR行橋駅東口から徒歩3分、北九州空港から車で約25分、苅田工業エリアは車で約15分。アクセス至便なホテルです。,平面無料駐車場25台、先着順。満車時にはコインパーキングのご案内となります（有料）。 ,行橋,https://img.travel.rakuten.co.jp/share/HOTEL/191652/191652.jpg,https://img.travel.rakuten.co.jp/HIMG/90/191652.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/191652/191652map.gif,87.0,3.98,"クチコミの詳細はこちらから　https://rev…　2026-04-12 11:01:38投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=191652"" class=""3click"">つづきはこちら</a>",s1,■ シングル ■ 喫煙可 ■,5925524,【素泊まり・事前決済限定】1秒チェックインにおすすめ！,1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=191652&f_syu=s1&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5925524,0,2026-04-14,8200,8200,0
41024,ホテルルートイン行橋,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=41024,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=41024&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=41024,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=41024,るーといん　ゆくはし,JR行橋駅より徒歩7分☆大浴場有り☆朝食無料☆Ｗi-Fi無料☆WOWOW無料視聴☆,5700,121408.48,471511.6,824-0005,福岡県,行橋市中央3-5-8,0930-26-8711,0930-26-8712,ＪＲ行橋駅より徒歩7分／東九州自動車道　行橋ＩＣより約４ｋｍ/東九州自動車道　苅田北九州空港ICより約10km,有料：500円/泊　先着順　平面駐車場以外は提携駐車場へのご案内致します。,行橋,https://img.travel.rakuten.co.jp/share/HOTEL/41024/41024.jpg,https://img.travel.rakuten.co.jp/HIMG/90/41024.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/41024/41024_kya.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/41024.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/41024/41024map.gif,710.0,3.84,"近くにおいしい夕食のお店が多数あり、晩御飯を外に出るのも楽しみ…　2026-04-08 06:54:38投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=41024"" class=""3click"">つづきはこちら</a>",sb,【喫煙】シングルルーム ,1131753,【スタンダードプラン】　■大浴場完備■バイキング朝食付き■,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=41024&f_syu=sb&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=1131753,0,2026-04-14,9650,9650,0
147051,アリストンイン苅田北九州空港,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=147051,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=147051&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=147051,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=147051,ありすとんいんかんだきたきゅうしゅうくうこう,駐車場無料★全室Wi-Fi完備★宿泊者限定マンガコーナー&マッサージチェア設置★,3450,121616.05,471547.48,800-0314,福岡県,京都郡苅田町幸町12-5,093-435-0600,093-435-0605,駐車場無料★北九州空港から車で約15分・苅田駅から徒歩約７分（JR小倉駅から苅田駅まで電車で25分）,平面駐車場(58台）無料　,苅田,https://img.travel.rakuten.co.jp/share/HOTEL/147051/147051.jpg,https://img.travel.rakuten.co.jp/HIMG/90/147051.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/147051/147051map.gif,484.0,3.71,"4泊朝食付きのプランで宿泊しました。何度も利用させて頂いてますが、スタッフの方々が親切で話しやすいので好感が持てます。前回の宿泊時に依頼した事も共有されているので…　2026-04-06 09:23:21投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=147051"" class=""3click"">つづきはこちら</a>",sd2,スタンダードシングル【禁煙】,5398175,【基本プラン】＜素泊り＞駐車場無料！Sertaのふかふかマットレスでぐっすり。お部屋でのんびりプラン,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=147051&f_syu=sd2&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5398175,0,2026-04-14,8500,8500,0
49348,ブルーポートホテル苅田北九州空港,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=49348,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=49348&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=49348,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=49348,ぶるーぽーとほてるかんだきたきゅうしゅうくうこう,苅田北九州空港ICより車で約1分★駐車場無料★館内レストランあり◇シェフこだわりの2食付プラン販売中です♪,3800,121689.16,471527.17,800-0365,福岡県,京都郡苅田町苅田3787-61,093-475-8844,093-475-8944,JR朽網（くさみ）駅より北九州空港行きバス約6分。苅田北九州空港ＩＣより車で1分,有り80台（全て平面）無料　普通車予約不要　各種トラックやバスも無料OK（要予約）,苅田,https://img.travel.rakuten.co.jp/share/HOTEL/49348/49348.jpg,https://img.travel.rakuten.co.jp/HIMG/90/49348.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/49348/49348_ro.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/49348.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/49348/49348map.gif,1250.0,3.94,"クチコミの詳細はこちらから　https://review.travel.rak…　2026-04-02 19:18:27投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=49348"" class=""3click"">つづきはこちら</a>",sa1,スタンダードシングル■喫煙ルーム■ベッド幅120cm,4623496,【当日限定】室数限定！当日のご予約でも安心♪（素泊まり）★駐車場無料★,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/JlnYS/?f_no=49348&f_syu=sa1&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4623496,2,2026-04-14,7500,7500,0
73872,ビジネスホテル　ベル,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=73872,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=73872&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=73872,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=73872,べる,2022年3月リニューアル！出張利用、家族・カップル旅行も！自転車持ち込み可能なお部屋もあり、自転車旅の方々もご利用可能,3300,121425.04,471500.7,824-0001,福岡県,行橋市行事7-7-6,0930-25-5887,0930-25-5886,行橋駅より徒歩5分／九州自動車道　小倉東ＩＣより約１７ｋｍ/東九州自動車道　苅田北九州空港ICより約10km,有り　１３台　無料　予約不可先着順  ,行橋,https://img.travel.rakuten.co.jp/share/HOTEL/73872/73872.jpg,https://img.travel.rakuten.co.jp/HIMG/90/73872.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/73872/73872_sin.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/73872.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/73872/73872map.gif,151.0,4.05,"クチコミの詳細はこちらから　https://review.travel.rakuten.co…　2026-03-12 19:04:12投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=73872"" class=""3click"">つづきはこちら</a>",npn5,ビジネスルーム　セミダブル　角部屋タイプ【Wi-Fi無料】,5424575,【素泊】2022年リニューアルオープン！ビジネス利用もサイクリストも大歓迎！気軽に泊まろう素泊プラン,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=73872&f_syu=npn5&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5424575,0,2026-04-14,6050,6050,0
68680,ホテルルートイン苅田駅前,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=68680,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=68680&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=68680,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=68680,るーといんかんだえきまえ,WOWOW全室で無料視聴可■VODルームシアター無料視聴可能(一般映画のみ・コンフォートルーム特典）■Wi-Fi利用可,5350,121611.41,471533.88,800-0361,福岡県,京都郡苅田町神田町1-8-1,093-435-3711,093-435-3712,ＪＲ日豊本線　苅田駅徒歩0分／北九州空港より車で約１5分,有り　83台　無料　先着順（予約不可）,苅田,https://img.travel.rakuten.co.jp/share/HOTEL/68680/68680.jpg,https://img.travel.rakuten.co.jp/HIMG/90/68680.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/68680/68680_k.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/68680.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/68680/68680map.gif,540.0,4.02,"クチコミの詳細はこち…　2026-04-12 18:36:21投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=68680"" class=""3click"">つづきはこちら</a>",cs,【喫煙】コンフォートシングルルーム　『上層階確約』,5830371,【朝食付・事前カード決済がお得で早い】簡単チェックインでスムーズにお部屋へ 〜◆大浴場◆駅近◆,1,0,0,1,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=68680&f_syu=cs&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5830371,0,2026-04-14,11300,11300,0
108371,東横ＩＮＮ北九州空港,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=108371,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=108371&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=108371,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=108371,とうよこいんきたきゅうしゅうくうこう,平尾台まで車で50分の立地で出発を応援！朝食・小学生以下添い寝無料で安心空間を提供いたします,4515,121794.13,471717.73,800-0306,福岡県,北九州市小倉南区空港北町2-4,093-472-1042,093-472-1049,北九州空港より徒歩5分　送迎シャトルを17：00以降離発着に合わせて最終便まで運行　朝は4：50から10：10まで運行中,無料！駐車場有　281台　　駐車場10日間無料　大型バス・大型車駐車無料,北九州空港,https://img.travel.rakuten.co.jp/share/HOTEL/108371/108371.jpg,https://img.travel.rakuten.co.jp/HIMG/90/108371.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/108371/108371room1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/108371.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/108371/108371map.gif,547.0,4.28,"ホテルの周りに飲食店が無い当該ホテルにあって、大変助かります。味はサービスなので、ご愛嬌で。朝食…　2026-04-06 17:19:13投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=108371"" class=""3click"">つづきはこちら</a>",sk,禁煙シングル,2729285,★【無料の元気朝食付】いつでも安心価格♪ビジネス・レジャーに！ 禁煙シングル,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=108371&f_syu=sk&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=2729285,0,2026-04-14,6930,6930,0
151179,ＨＯＴＥＬ　ＡＺ　福岡吉富店,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=151179,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=151179&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=151179,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=151179,ほてる　えーぜっと　ふくおかよしとみてん,"大分県との県境。中津城へ車で10分。大分県中津市,福岡県豊前市,上毛町に隣接。",4620,120973.72,472218.13,871-0811,福岡県,築上郡吉富町広津879-2,0979-22-3801,0979-22-3802,北九州空港から高速で45分(豊前ICから車で10分）。ＪＲ中津駅から車で約5分。駐車場入り口は県道108号線沿いです。,無料駐車場124台あり　普通車：予約不要 、中型車・大型車：要予約（有料）,吉富（福岡）,https://img.travel.rakuten.co.jp/share/HOTEL/151179/151179.jpg,https://img.travel.rakuten.co.jp/HIMG/90/151179.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/151179/151179_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/151179.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/151179/151179map.gif,71.0,4.13,"クチコミの詳細はこちらから　https://review.travel.rakuten.co.j…　2026-03-17 08:05:20投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=151179"" class=""3click"">つづきはこちら</a>",002,【禁煙】シングル,6108654,スタンダードプラン（朝食サービス）,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=151179&f_syu=002&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6108654,0,2026-04-14,6380,6380,0
184657,ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　豊前,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=184657,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=184657&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=184657,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=184657,ほてる あーるないん ざ やーど ぶぜん,宇島駅より徒歩3分！豊前ICと工業団地も程近くビジネスに最適◎独立客室で快適な滞在を♪,3300,121023.35,472055.67,828-0021,福岡県,豊前市八屋1921-1,0979-64-6766,0979-64-6885,【お車】東九州自動車道 豊前ICより車で10分 【電車】JR日豊本線 宇島駅より徒歩3分,無料 有り 36台※大型車（2トントラック以上）をご利用の際は、事前にお電話でお問い合わせください。,宇島,https://img.travel.rakuten.co.jp/share/HOTEL/184657/184657.jpg,https://img.travel.rakuten.co.jp/HIMG/90/184657.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/184657/184657map.gif,87.0,4.05,"クチコミの詳細はこちらから　https://review.…　2026-04-02 12:59:50投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=184657"" class=""3click"">つづきはこちら</a>",double,【禁煙】ダブルルーム （約12平米/最大2名様）,5573852,【スタンダード】ビジネスや観光の拠点に♪軽食＆ホットドリンク付【駐車場至近＆無料】,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=184657&f_syu=double&f_hi1=2026-04-14&f_hi2=2026-04-15&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5573852,0,2026-04-14,4600,4600,0
