basic_hotelNo,basic_hotelName,basic_hotelInformationUrl,basic_planListUrl,basic_dpPlanListUrl,basic_reviewUrl,basic_hotelKanaName,basic_hotelSpecial,basic_hotelMinCharge,basic_latitude,basic_longitude,basic_postalCode,basic_address1,basic_address2,basic_telephoneNo,basic_faxNo,basic_access,basic_parkingInformation,basic_nearestStation,basic_hotelImageUrl,basic_hotelThumbnailUrl,basic_roomImageUrl,basic_roomThumbnailUrl,basic_hotelMapImageUrl,basic_reviewCount,basic_reviewAverage,basic_userReview,room_roomClass,room_roomName,room_planId,room_planName,room_pointRate,room_withDinnerFlag,room_dinnerSelectFlag,room_withBreakfastFlag,room_breakfastSelectFlag,room_payment,room_reserveUrl,room_salesformFlag,charge_stayDate,charge_rakutenCharge,charge_total,charge_chargeFlag
3149,八女グリーンホテル,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=3149,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=3149&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=3149,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=3149,やめ　ぐりーんほてる,駐車場無料（3ｔ～有料）●展望浴場無料（予約制度あり）●朝食無料●Ｗｉ－Fi完備,5500.0,119544.91,470023.46,834-0031,福岡県,八女市本町47-1,0943-22-2156,0943-24-5896,ＪＲ羽犬塚駅よりバスで１５分（福島バス停より徒歩７分）■八女インターよりお車で １０分■広川インターよりお車で １５分,無料(3ｔ以上は有料1000円) 大型バスは要予約（お断りする場合も有）,羽犬塚,https://img.travel.rakuten.co.jp/share/HOTEL/3149/3149.jpg,https://img.travel.rakuten.co.jp/HIMG/90/3149.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/3149/3149_heya.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/3149.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/3149/3149map.gif,543.0,3.74,"朝…　2026-03-30 15:37:15投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=3149"" class=""3click"">つづきはこちら</a>",sn,【禁煙】本館｜セミダブル,6064320.0,【スタンダード】朝食＆駐車場無料・エリア唯一の展望風呂！シンプルステイプラン＜朝食無料＞,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=3149&f_syu=sn&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6064320,0,2026-04-15,7500,7500,0
145446,ＨＯＴＥＬ　ＡＺ　福岡八女店,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=145446,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=145446&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=145446,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=145446,ほてる　えーぜっと　ふくおかやめてん,八女ICから車で約10分。ＪＲ羽犬塚駅から車で約15分。駐車場無料★朝食無料★インターネット接続無料,4620.0,119574.22,470020.4,834-0063,福岡県,八女市本村539,0943-24-5101,0943-24-5121,JR羽犬塚駅から車で約15分,無料平面駐車場76台あり　普通車：予約不要 、中型車・大型車：要予約（有料）,羽犬塚,https://img.travel.rakuten.co.jp/share/HOTEL/145446/145446.jpg,https://img.travel.rakuten.co.jp/HIMG/90/145446.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/145446/145446_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/145446.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/145446/145446map.gif,189.0,3.45,"まず、フロントの愛想が悪すぎる。チェックインの手続き時にダルそうに話しかけてくるし、利用客情報を記入しているときも早く書けと言わんばかりの態度で記入が終わる…　2026-03-28 16:11:58投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=145446"" class=""3click"">つづきはこちら</a>",s,【喫煙】シングル,6108622.0,スタンダードプラン（朝食サービス）,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=145446&f_syu=s&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6108622,0,2026-04-15,6380,6380,0
147664,ビジネスインこめや,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=147664,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=147664&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=147664,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=147664,びじねすいんこめや,大牟田駅から徒歩1分のビジネスホテルです。繁華街まで徒歩１０分圏内でいけます。直接料金お問い合わせさい。,3800.0,118898.73,469597.68,836-0047,福岡県,大牟田市大正町4-2-2,0944-31-3328,0944-31-4306,大牟田駅西口より徒歩にて約１分,有り　無料　予約画面にて、車のナンバー（最後の４ケタと地方）を備考欄に記入してください。,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/147664/147664.jpg,https://img.travel.rakuten.co.jp/HIMG/90/147664.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/147664/147664map.gif,129.0,3.72,"クチ…　2026-04-04 17:26:56投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=147664"" class=""3click"">つづきはこちら</a>",aabb918,シングル（禁煙）,,,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=147664&f_syu=aabb918&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0,1,2026-04-15,6000,6000,0
13423,ビジネスホテル　わらじ家本館,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=13423,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=13423&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=13423,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=13423,わらじや　ほんかん,清潔、閑静な宿。家族的なおもてなし。,3300.0,118902.67,469626.04,8360837,福岡県,大牟田市谷町2-6,0944-52-3184,0944-52-3197,『JR大牟田駅』より徒歩8分／九州自動車道『南関IC』より車で20分,無料駐車場15台有り（先着順）,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/13423/13423.jpg,https://img.travel.rakuten.co.jp/HIMG/90/13423.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/13423/13423_w.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/13423.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/13423/13423map.gif,127.0,3.0,,singul8,シングル,,,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=13423&f_syu=singul8&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0,1,2026-04-15,5170,5170,0
149349,ＨＯＴＥＬ　ＡＺ　福岡大川店,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=149349,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=149349&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=149349,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=149349,ほてる　えーぜっと　ふくおかおおかわてん,朝食無料・駐車場無料・インターネット接続無料,4620.0,119461.32,469406.87,831-0026,福岡県,大川市三丸1375-6,0944-89-3311,0944-89-3302,西鉄柳川駅より車で約９分。八女ＩＣより車で約３０分。　九州佐賀国際空港より車で約30分,無料駐車場91台あり　普通車：予約不要 、中型車・大型車：要予約,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/149349/149349.jpg,https://img.travel.rakuten.co.jp/HIMG/90/149349.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/149349/149349_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/149349.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/149349/149349map.gif,104.0,4.05,長期出張の味方。とても落ち着いて過ごせます。夜はお酒も飲めます。　2025-10-25 13:45:51投稿,s,【喫煙】シングル,6106681.0,スタンダードプラン（朝食サービス）,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=149349&f_syu=s&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6106681,0,2026-04-15,6380,6380,0
197724,ＭＯＮＯＭＩＮＡ　ＨＯＴＥＬ　ｓｔｎ．１,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=197724,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=197724&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=197724,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=197724,ものみなほてるすてーしょんわん,大牟田の炭鉱という個性を踏襲した空間で、 その魅力に触れる機会をご提供いたします。,4674.0,118914.67,469608.5,836-0047,福岡県,大牟田市大正町1-3-9,0944-53-3800,0944-53-3807,西鉄天神大牟田線 新栄町駅より徒歩約8分,あり　26台　800円　先着順,新栄町（福岡）,https://img.travel.rakuten.co.jp/share/HOTEL/197724/197724.jpg,https://img.travel.rakuten.co.jp/HIMG/90/197724.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/197724/197724map.gif,18.0,4.39,"新築でとても綺麗でした。館内は灯りを落とし目で落ち着いた感じでした。置き物や絵画で雰囲気を醸し出しておりました。お部屋にはバ…　2026-03-22 14:22:43投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=197724"" class=""3click"">つづきはこちら</a>",dbl,ダブルルーム（16平米）ベッド幅140センチ,6434455.0,＜駐車場利用無し＞【直前割】「大牟田駅から徒歩10分」デザイナーズホテル(素泊まり／食事なし),1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=197724&f_syu=dbl&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6434455,0,2026-04-15,8204,8204,0
54919,旅館　清風荘＜福岡県＞,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=54919,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=54919&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=54919,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=54919,せいふうそう,大牟田駅西口徒歩３分の好立地。スタッフはほぼ全員女性で、家庭の温かみと実家のような安心感が満足度のポイント,5800.0,118902.11,469596.08,836-0047,福岡県,大牟田市大正町4-7-5,0944-52-2710,0944-56-3617,ＪＲ・西鉄　大牟田駅西口より徒歩３分,有り　7台　無料　要予約,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/54919/54919.jpg,https://img.travel.rakuten.co.jp/HIMG/90/54919.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/54919/54919_wa.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/54919.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/54919/54919map.gif,204.0,3.35,"携帯の充電器をお部屋まで届けてくださったり、子どもたちに優しく話しかけ…　2026-03-23 20:26:22投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=54919"" class=""3click"">つづきはこちら</a>",yado06,スタンダード【和室6畳】喫煙,5252962.0,★タイムセール‐素泊まり★最大30％OFF！純和風空間で静かな休息を【大牟田駅徒歩5分＆大浴場】,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=54919&f_syu=yado06&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5252962,0,2026-04-15,6600,6600,0
145448,ＨＯＴＥＬ　ＡＺ　福岡筑後店,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=145448,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=145448&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=145448,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=145448,ほてる　えーぜっと　ふくおかちくごてん,八女ICより車で約10分・広川ICより車で約10分。国道209号線沿い。無料駐車場★ 朝食無料★インターネット接続無料,4620.0,119634.51,469834.96,833-0055,福岡県,筑後市熊野58-1,0942-52-9901,0942-52-9902,JR羽犬塚駅より車で12分　ホテル近辺まで西鉄バス有　※50系統　西鉄久留米駅方面　バス亭「赤坂」下車　,無料平面駐車場90台あり　普通車：予約不要 、中型車・大型車：要予約（有料）,西牟田,https://img.travel.rakuten.co.jp/share/HOTEL/145448/145448.jpg,https://img.travel.rakuten.co.jp/HIMG/90/145448.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/145448/145448_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/145448.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/145448/145448map.gif,189.0,3.86,"2段ベッドはひとり滞在には空間を狭くする一方で、手洗いした下着類をハンガー掛ける用途で…　2026-02-18 17:41:34投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=145448"" class=""3click"">つづきはこちら</a>",s,【喫煙】シングル,6108301.0,スタンダードプラン（朝食サービス）,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=145448&f_syu=s&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6108301,0,2026-04-15,6380,6380,0
145477,大川リバーサイドホテル,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=145477,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=145477&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=145477,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=145477,おおかわりばーさいどほてる,佐賀市内へ車で約２０分。柳川市内へ車で約１５分。福岡市内へ車で約１時間半。 ビジネスや観光に是非ご利用下さい。,4400.0,119532.84,469367.41,831-0004,福岡県,大川市榎津218-1,0944-86-2200,0944-86-2201,西鉄柳川駅から車で１５分、九州佐賀国際空港から車で２５分、ＪＲ佐賀駅から車で２５分,有り　２２台　無料(先着順）,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/145477/145477.jpg,https://img.travel.rakuten.co.jp/HIMG/90/145477.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/145477/145477_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/145477.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/145477/145477map.gif,143.0,3.97,"クチコミの詳細はこちらから　https://review.travel.rakuten.co.jp/hotel/voice/…　2026-04-06 15:51:56投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=145477"" class=""3click"">つづきはこちら</a>",nds,【禁煙】デラックスシングル (佐賀・柳川でのビジネスに♪),6435100.0,【開業12周年記念】空室があればお得に！室数限定ラッキーセール★朝食和洋バイキング無料,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=145477&f_syu=nds&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6435100,0,2026-04-15,6000,6000,0
78146,ビジネス　ホテル　まゆみ,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=78146,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=78146&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=78146,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=78146,まゆみ,【九州旅行応援クーポン発行中!!】飲食店街中心部★　一度チェックインすれば門限なし,3250.0,118910.66,469611.54,836-0046,福岡県,大牟田市本町2-1-9,0944-52-5989,0944-52-6034,福岡空港からは地下鉄で2駅　東比恵　博多駅　大牟田駅JR　空港から地下鉄で　西鉄電車大牟田線　どちらもバスも運行あり,有り　８台から１０台　 ,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/78146/78146.jpg,https://img.travel.rakuten.co.jp/HIMG/90/78146.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/78146/78146_kya.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/78146.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/78146/78146map.gif,126.0,3.67,"基本的なタオルや寝間着はありますが、リンスインシャンプーしかなかったため、気になる方は買って…　2026-03-03 20:40:21投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=78146"" class=""3click"">つづきはこちら</a>",sm,【禁煙】シングルルーム バストイレありWi-Fi利用可,2656150.0,【スタンダードプラン】素泊まり大牟田駅徒歩7分♪飲食店中心部あり！バストイレあり,1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=78146&f_syu=sm&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=2656150,0,2026-04-15,4800,4800,0
104773,旅館白秀,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=104773,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=104773&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=104773,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=104773,りょかんはくしゅう,駅 市街地近し！！★スーパー・コインランドリー徒歩１分★コンビニ至近★短期・長期滞在に最適★駐車場完備,5300.0,118877.61,469608.48,836-0861,福岡県,大牟田市宝坂町1-2-5,0944-54-2807,0944-56-7012,西鉄、ＪＲ　大牟田駅より徒歩にて５分／南関インターより２０分,有り１４台 無料 大型車は要連絡,大牟田,https://img.travel.rakuten.co.jp/share/HOTEL/104773/104773.jpg,https://img.travel.rakuten.co.jp/HIMG/90/104773.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/104773/104773_ru.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/104773.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/104773/104773map.gif,83.0,4.5,,neage3,和室6畳 素泊まり,,,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=104773&f_syu=neage3&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0,1,2026-04-15,5300,5300,0
167965,ホテルＣ＆Ｓ新大牟田,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=167965,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=167965&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=167965,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=167965,しーあんどえすしんおおむた,"◆2018年7月NEW OPEN◆大牟田に,新しい滞在のスタイルをご提案いたします。",6200.0,119039.14,469758.15,837-0910,福岡県,大牟田市岩本新町1-7-6,0944-31-3320,0944-31-3996,新幹線 新大牟田駅から徒歩5分,有り　２０台　無料　,,https://img.travel.rakuten.co.jp/share/HOTEL/167965/167965.jpg,https://img.travel.rakuten.co.jp/HIMG/90/167965.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/167965/167965_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/167965.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/167965/167965map.gif,78.0,4.0,"クチコミの詳細はこちらから　https://review.travel.rakuten.co.jp/hotel…　2025-12-01 15:15:31投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=167965"" class=""3click"">つづきはこちら</a>",s,リーズナブル料金 シングルルーム,4281410.0,◆スタンダードプラン◆,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=167965&f_syu=s&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4281410,0,2026-04-15,6200,6200,1
73993,柳川温泉ホテル　輝泉荘,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=73993,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=73993&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=73993,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=73993,やながわおんせんほてる　きせんそう,柳川で数少ない天然温泉が楽しめる宿。溢れ出す源泉は湯量も豊富。有明海で捕れた新鮮な海の幸を使った柳川料理はどれも絶品です,6600.0,119422.58,469460.74,832-0806,福岡県,柳川市三橋町柳河874,0944-73-3182,0944-73-2406,西鉄　柳川駅より車で５分/九州自動車道みやま柳川I..Cより車で15分、八女I..Cより20分,有り　100台　無料　予約不要,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/73993/73993.jpg,https://img.travel.rakuten.co.jp/HIMG/90/73993.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/73993/73993_wa.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/73993.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/73993/73993map.gif,244.0,4.49,"クチコミの詳細はこちらから　https://…　2026-04-02 18:51:32投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=73993"" class=""3click"">つづきはこちら</a>",s,スタンダードツインタイプ［禁煙］,5925537.0,☆ビジネスの方にも最適☆ご朝食付きプラン♪,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=73993&f_syu=s&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5925537,0,2026-04-15,8690,8690,0
56969,ビジネスｉｎn　清風荘,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=56969,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=56969&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=56969,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=56969,びじねすいん　せいふうそう,"家庭的な雰囲気のビジネスホテル。長期滞在,スポーツの合宿等にも便利 で、お部屋もホテルタイプと旅館タイプがございます。",2950.0,119520.31,469366.43,831-0004,福岡県,大川市榎津295-4,0944-86-5513,0944-86-5496,西鉄　柳川駅より車で１５分／ＪＲ　佐賀駅より車で２5分/ホークスベースボールパーク、筑後広域公園運動場から車で２０分,有り　１５台　無料　予約不要,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/56969/56969.jpg,https://img.travel.rakuten.co.jp/HIMG/90/56969.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/56969/56969map.gif,83.0,3.89,,2, エコノミータイプ（バス、トイレ付）和室、和洋室、ベッド,5950233.0,エコノミータイプ（バス、トイレ付）和室、又は和洋室===朝食付===,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=56969&f_syu=2&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5950233,0,2026-04-15,5050,5050,0
43814,松葉屋,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=43814,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=43814&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=43814,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=43814,まつばや,"1958年創業した古い旅館です。佐賀、熊本、福岡と交通の便がよく有明海の豊かな魚介類でおもてなしします,",3800.0,119229.71,469588.82,839-0254,福岡県,柳川市大和町中島673,0944-76-3212,0944-76-4084,西鉄天神大牟田線  西鉄中島駅より徒歩１分,有り　１４台　無料　先着順,西鉄中島,https://img.travel.rakuten.co.jp/share/HOTEL/43814/43814.jpg,https://img.travel.rakuten.co.jp/HIMG/90/43814.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/43814/43814_s.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/43814.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/43814/43814map.gif,29.0,4.6,,a,和室1名,2976582.0,ビジネスプラン　食事無し,1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=43814&f_syu=a&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=2976582,0,2026-04-15,4700,4700,0
177824,Ｋｙｕｓｈｕ　Ｒｖ　Ｒｅｓｏｒｔ　ｉｎ　ｙａｎａｇａｗａ,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=177824,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=177824&f_flg=PLAN,,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=177824,きゅうしゅう　あーるぶい　りぞーと　いん　やながわ,日本初の屋根つきのＲＶリゾートサイトです。天候に左右されずゆっくり寛げます。,3300.0,119439.86,469463.71,832-0006,福岡県,柳川市東蒲池1558,0944-74-3777,0944-74-5511,西鉄柳川駅よりお車にて約５分,有り　１０台　 無料　予約不要,西鉄柳川,https://img.travel.rakuten.co.jp/share/HOTEL/177824/177824.jpg,https://img.travel.rakuten.co.jp/HIMG/90/177824.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/177824/177824map.gif,17.0,3.8,,dallas16,カシータ　テキサス,,,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=177824&f_syu=dallas16&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0,1,2026-04-15,3300,3300,0
