basic_hotelNo,basic_hotelName,basic_hotelInformationUrl,basic_planListUrl,basic_dpPlanListUrl,basic_reviewUrl,basic_hotelKanaName,basic_hotelSpecial,basic_hotelMinCharge,basic_latitude,basic_longitude,basic_postalCode,basic_address1,basic_address2,basic_telephoneNo,basic_faxNo,basic_access,basic_parkingInformation,basic_nearestStation,basic_hotelImageUrl,basic_hotelThumbnailUrl,basic_roomImageUrl,basic_roomThumbnailUrl,basic_hotelMapImageUrl,basic_reviewCount,basic_reviewAverage,basic_userReview,room_roomClass,room_roomName,room_planId,room_planName,room_pointRate,room_withDinnerFlag,room_dinnerSelectFlag,room_withBreakfastFlag,room_breakfastSelectFlag,room_payment,room_reserveUrl,room_salesformFlag,charge_stayDate,charge_rakutenCharge,charge_total,charge_chargeFlag,date,area
184523,備長炭の湯　ホテル久留米ヒルズ（ＢＢＨホテルグループ）,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=184523,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=184523&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=184523,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=184523,びんちょうたんのゆ　ほてるくるめひるず（びーびーえいちほてるぐるーぷ）,無料朝食バイキング＆無料駐車場（先着15台）でビジネス・観光へのアクセス抜群【全国多数舗展開中のBBHホテルグループ】,3450,119905.38,469861.08,830-0031,福岡県,久留米市六ツ門町15-3,050-1725-6457,0942-64-8887,西鉄久留米駅から徒歩8分、久留米インターから車で15分,有り　15台　無料 (先着順･予約不可）,西鉄久留米,https://img.travel.rakuten.co.jp/share/HOTEL/184523/184523.jpg,https://img.travel.rakuten.co.jp/HIMG/90/184523.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/184523/184523map.gif,449.0,3.52,"備長炭の湯とうたってるわりに、女性の入浴時間が限られてるため、1番入りたい時間に入れない。ホームページ等にお風呂は交代制、時間等の詳細を書…　2026-04-14 22:17:00投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=184523"" class=""3click"">つづきはこちら</a>",ssingle,◆喫煙シングルルーム◆12平米／140センチ幅ダブルベッド,6303530.0,【タイムセール】【人気の無料朝食バイキング付き】スタンダード宿泊プランが期間限定プライスダウン,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=184523&f_syu=ssingle&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6303530,0,2026-04-20,5400,5400,0,2026-04-20,merged-20260418
3101,久留米ステーションホテル,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=3101,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=3101&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=3101,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=3101,くるめ　すてーしょんほてる,JR久留米駅前アクセス良好、駐車場無料（先着40台）,3800,119938.37,469819.09,830-0023,福岡県,久留米市中央町2-14,0942-36-1122,0942-36-0459,JR久留米駅前アクセス良好！（JR久留米駅東口から徒歩１分）,有り　４０台　無料（先着順）,久留米,https://img.travel.rakuten.co.jp/share/HOTEL/3101/3101.jpg,https://img.travel.rakuten.co.jp/HIMG/90/3101.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/3101/3101_room.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/3101.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/3101/3101map.gif,1376.0,3.93,"禁煙シングルで利用。広めのお部屋でユニットバスも綺麗。禁煙の部屋で良かったけど...部屋に入った瞬間...おじさんのニオイ...。加齢臭を濃縮したようなニオイのお部屋でちょ…　2026-03-22 18:23:01投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=3101"" class=""3click"">つづきはこちら</a>",sn,禁煙シングル,3274004.0,★シングルプラン  ♪JR久留米駅徒歩１分♪駐車場無料♪（先着順）,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=3101&f_syu=sn&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=3274004,0,2026-04-20,7300,7300,0,2026-04-20,merged-20260418
172633,グリーンリッチホテル久留米　天然温泉・有馬六ツ門の湯,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=172633,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=172633&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=172633,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=172633,ぐりーんりっちほてるくるめ　,久留米唯一の天然温泉大浴場完備のデザイナーズホテル　酸素ルーム有り　好評！朝食バイキング,4100,119926.87,469857.01,830-0017,福岡県,久留米市日吉町18-1,0942-39-3000,0942-46-3300,●西鉄久留米駅より車で3分、JR久留米駅より車で3分●福岡空港連絡バス停「六ツ門」徒歩3分●,"有　車高制限：185cm　１泊1,200円■先着順■満車時は近隣のコインパーキングをご案内します。",久留米,https://img.travel.rakuten.co.jp/share/HOTEL/172633/172633.jpg,https://img.travel.rakuten.co.jp/HIMG/90/172633.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/172633/172633_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/172633.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/172633/172633map.gif,774.0,4.17,"久留米ではまた利用したいです…　2026-04-09 07:58:22投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=172633"" class=""3click"">つづきはこちら</a>",s,【喫煙】シングル,4399303.0,【素泊まり】シンプルステイ,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=172633&f_syu=s&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4399303,0,2026-04-20,10500,10500,0,2026-04-20,merged-20260418
178227,ザ・セレクトン久留米,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=178227,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=178227&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=178227,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=178227,ざ　せれくとん　くるめ,西鉄久留米駅より徒歩7分と福岡市内からのアクセス便利★男女別大浴場あり★全室禁煙＆Bluetoothスピーカー完備で快適,2880,119906.32,469859.98,830-0031,福岡県,久留米市六ツ門町17-30,0942-40-5020,0942-27-8641,●西鉄久留米駅より徒歩約7分 ●JR久留米駅より車で約5分 ●西鉄バス「六ッ門・シティプラザ前」バス停より徒歩約5分,駐車台数に限りがございます（5台）※満車時は近隣コインパーキングをご案内しております。（提携なし）,西鉄久留米,https://img.travel.rakuten.co.jp/share/HOTEL/178227/178227.jpg,https://img.travel.rakuten.co.jp/HIMG/90/178227.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/178227/178227map.gif,506.0,3.99,"フロントスタッフの対応は丁寧でした。ドリンクサービスやカレーのサービスは大変ありがたいポイントです。お部屋・設備に関しては、お風呂のカーテンがカビていた…　2026-04-09 18:54:15投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=178227"" class=""3click"">つづきはこちら</a>",dbr,スタンダードダブル（禁煙）,4599006.0,【素泊り】スタンダードプラン 無料夕食あり！WiFi完備＆男女別大浴場で快適ステイ ビジネスに最適！,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=178227&f_syu=dbr&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4599006,0,2026-04-20,6400,6400,0,2026-04-20,merged-20260418
72085,ホテルグランスパ　アベニュー,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=72085,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=72085&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=72085,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=72085,ぐらんすぱ　あべにゅー,2024年全館リニューアル！大浴場・露天風呂で源泉かけ流しpH10.0天然温泉を満喫◆朝食＆駐車場無料,5800,120295.31,470365.07,838-0068,福岡県,朝倉市甘木1677-2,0946-22-1215,0946-22-1085,車で大分自動車道 甘木ICより、筑後小郡より19分、高速バスご利用の場合、福岡天神まで約1時間　西鉄甘木駅から徒歩2分,【無料】160台収容立体駐車場有り。３Fフロント直通通路有。平置き駐車場も完備(4ｔトラックもＯＫ),甘木,https://img.travel.rakuten.co.jp/share/HOTEL/72085/72085.jpg,https://img.travel.rakuten.co.jp/HIMG/90/72085.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/72085/72085_s.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/72085.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/72085/72085map.gif,1069.0,4.15,"朝食は種類が十分あ…　2026-04-15 07:22:17投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=72085"" class=""3click"">つづきはこちら</a>",nss,【禁煙】スタンダードシングル,2867766.0,【スタンダードプラン】ph10の美肌温泉を満喫◆基本プラン《朝食・駐車場・VOD無料・WiFi完備》,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=72085&f_syu=nss&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=2867766,0,2026-04-20,8000,8000,0,2026-04-20,merged-20260418
1373,ホテルニュープラザ久留米,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=1373,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=1373&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=1373,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=1373,にゅーぷらざくるめ,西鉄久留米駅より徒歩7分、駐車スペースは200台、ビジネスからファミリーまで多様なお部屋タイプをご準備しております。,3500,119906.11,469864.36,830-0031,福岡県,久留米市六ッ門町16-1,0942-33-0010,0942-38-6583,西鉄久留米駅から徒歩7分。JR久留米駅から車で5分。広又バス停まで徒歩２分,普通車200台　 550円（税込/泊）　/　大型車（バス･トラック）は事前にホテルへご確認下さい,久留米,https://img.travel.rakuten.co.jp/share/HOTEL/1373/1373.jpg,https://img.travel.rakuten.co.jp/HIMG/90/1373.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/1373/1373_sgl.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/1373.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/1373/1373map.gif,2369.0,3.64,"クチコミの詳細はこちらから　https://review.travel.rakuten.co.jp/hotel/voice/1373?revi…　2026-04-15 19:38:44投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=1373"" class=""3click"">つづきはこちら</a>",sak,【禁煙】 スタンダードシングル,5798530.0,【オンラインカード決済限定】注意事項をご確認の上ご予約下さい。宿泊税別,1,0,0,0,0,2,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=1373&f_syu=sak&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5798530,0,2026-04-20,5400,5400,0,2026-04-20,merged-20260418
438,久留米ワシントンホテルプラザ,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=438,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=438&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=438,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=438,くるめ　わしんとんほてるぷらざ,全室高速Wi-fi接続＆加湿空気清浄機＆USBコンセント完備●西鉄「久留米」駅より徒歩約5分（福岡天神から30~40分）,4200,119915.32,469873.34,830-0032,福岡県,久留米市東町34-2,0942-32-0410,0942-39-2778,西鉄「久留米」より徒歩約5分　※ＪＲ久留米駅からはお車にて約5分。注）駐車場はございません。,施設内に駐車場がございません。※周辺パーキングに駐車をお願いいたします。(有料),久留米,https://img.travel.rakuten.co.jp/share/HOTEL/438/438.jpg,https://img.travel.rakuten.co.jp/HIMG/90/438.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/438/438_rm.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/438.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/438/438map.gif,1437.0,3.63,"仕事で利用しました。駅の近くなので翌日の移動に便利でした。建物や設備は少し古さを感じますが、よく整備・清掃されていたと思います。お湯の出具合とかコンセントの数とか…　2026-04-10 16:27:04投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=438"" class=""3click"">つづきはこちら</a>",sb101,シングル【禁煙】,2828508.0,学割プラン・ 学生証をご提示下さい（食事なし）,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=438&f_syu=sb101&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=2828508,0,2026-04-20,5600,5600,0,2026-04-20,merged-20260418
198682,ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　大刀洗,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=198682,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=198682&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=198682,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=198682,ほてる あーるないん ざ やーど たちあらい,筑後小郡ICより車で4分！大刀洗町への出張や観光の拠点に！カレーなど軽食サービス付,3600,120233.11,470147.2,830-1224,福岡県,三井郡大刀洗町鵜木1440-1,0942-48-6235,0942-48-6236,【電車】西鉄小郡駅より徒歩6分。【お車】筑後小郡ICより車で4分。,無料 有り 60台※大型車（2トントラック以上）をご利用の際は、事前にお電話でお問い合わせください。,西鉄小郡,https://img.travel.rakuten.co.jp/share/HOTEL/198682/198682.jpg,https://img.travel.rakuten.co.jp/HIMG/90/198682.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/198682/198682map.gif,15.0,4.0,,twin,【禁煙】ツインルーム （約13平米/最大2名様）,6424887.0,【スタンダード】ビジネスや観光の拠点に♪軽食＆ホットドリンク付【駐車場至近＆無料】,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=198682&f_syu=twin&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6424887,0,2026-04-20,5500,5500,0,2026-04-20,merged-20260418
72868,ＨＯＴＥＬ　ＡＺ　福岡甘木インター店,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=72868,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=72868&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=72868,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=72868,ほてるえーぜっと　ふくおかあまぎいんたーてん,甘木インターすぐそばでアクセス良好！朝食無料！無料駐車場146台完備！全室インターネット接続OK！,4510,120252.35,470358.66,838-0068,福岡県,朝倉市甘木397-6,0946-21-3301,0946-21-3302,大分自動車道　甘木インターより車で１分　JR甘木駅より車で5分　　,無料駐車場146台あり　普通車：予約不要 、中型車・大型車：要予約,,https://img.travel.rakuten.co.jp/share/HOTEL/72868/72868.jpg,https://img.travel.rakuten.co.jp/HIMG/90/72868.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/72868/72868map.gif,1069.0,3.85,"ホテルazは期待を裏切らないので、安心…　2026-04-14 17:30:08投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=72868"" class=""3click"">つづきはこちら</a>",sgln,【禁煙】シングル,6103612.0,スタンダードプラン（朝食サービス）,1,0,0,1,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=72868&f_syu=sgln&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6103612,0,2026-04-20,6380,6380,0,2026-04-20,merged-20260418
68074,久留米ホテルエスプリ,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=68074,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=68074&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=68074,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=68074,くるめほてるえすぷり,西鉄久留米駅は目の前！21.60㎡～の広いお部屋とベッドが自慢♪駐車場＆会議室完備☆,3000,119909.11,469879.48,830-0032,福岡県,久留米市東町339,0942-31-1300,0942-31-1333,西鉄久留米駅から徒歩１分。JR久留米駅より車で5分。天神から電車で約30分。福岡空港より高速バスで約４５分,"有り　15台　1,000円（税込み／泊）　先着順　※提携駐車場も有り",西鉄久留米,https://img.travel.rakuten.co.jp/share/HOTEL/68074/68074.jpg,https://img.travel.rakuten.co.jp/HIMG/90/68074.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/68074/68074_k1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/68074.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/68074/68074map.gif,1302.0,3.9,"他の階に マンガコーナーがあり、孫が借りて部屋で読んだ…　2026-04-16 00:31:03投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=68074"" class=""3click"">つづきはこちら</a>",s,Espritクイーンルーム◆喫煙（旧エグゼクティブシングル),4524204.0,【広さと言えば！】Esprit特典なしプラン♪＜素泊まり＞,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=68074&f_syu=s&f_hi1=2026-04-20&f_hi2=2026-04-21&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4524204,0,2026-04-20,9000,9000,0,2026-04-20,merged-20260418
