basic_hotelNo,basic_hotelName,basic_hotelInformationUrl,basic_planListUrl,basic_dpPlanListUrl,basic_reviewUrl,basic_hotelKanaName,basic_hotelSpecial,basic_hotelMinCharge,basic_latitude,basic_longitude,basic_postalCode,basic_address1,basic_address2,basic_telephoneNo,basic_faxNo,basic_access,basic_parkingInformation,basic_nearestStation,basic_hotelImageUrl,basic_hotelThumbnailUrl,basic_roomImageUrl,basic_roomThumbnailUrl,basic_hotelMapImageUrl,basic_reviewCount,basic_reviewAverage,basic_userReview,room_roomClass,room_roomName,room_planId,room_planName,room_pointRate,room_withDinnerFlag,room_dinnerSelectFlag,room_withBreakfastFlag,room_breakfastSelectFlag,room_payment,room_reserveUrl,room_salesformFlag,charge_stayDate,charge_rakutenCharge,charge_total,charge_chargeFlag
147709,博多グリーンホテル１号館,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=147709,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=147709&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=147709,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=147709,はかたぐりーんほてるいちごうかん,博多駅徒歩1分でアクセス抜群！１３時イン・１２時アウトのゆったり滞在。◇個別空調◇シモンズベッド◇加湿空気清浄機完備,7600,120918.91,469527.72,812-0012,福岡県,福岡市博多区博多駅中央街4-4,092-451-4110,092-451-4115,【最短アクセス】福岡空港～地下鉄５分。JR博多駅筑紫口（新幹線口）～徒歩１分！,"1泊／2,500円　先着・予約不可(満車・サイズによる入庫不可は有料駐車場へ案内　※途中入出庫不可)",博多,https://img.travel.rakuten.co.jp/share/HOTEL/147709/147709.jpg,https://img.travel.rakuten.co.jp/HIMG/90/147709.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/147709/147709map.gif,1924.0,4.28,"博多駅から すぐ近くで 便利でした。コンビニやドラッグストアやレストランやカフェも たくさんあります。駅チカが 1番です。フロントの方も 良好でした。食事は ホテル…　2026-04-11 16:48:13投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=147709"" class=""3click"">つづきはこちら</a>",d_1_basic,喫煙ダブル,6299548.0,【煙草と珈琲で整える、大人の休息ステイ。】素泊まり喫煙ペアプラン,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=147709&f_syu=d_1_basic&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6299548,0,2026-04-15,27000,27000,0
182019,アパホテル〈博多駅筑紫口〉,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=182019,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=182019&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=182019,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=182019,あぱほてる　はかたえきちくしぐち,博多駅から最も近いアパホテル。2棟構成でCENTRAL棟には大浴殿完備。WEST棟では静かに過ごせる,5040,120916.87,469533.42,812-0013,福岡県,福岡市博多区博多駅東1-14-1(セントラル棟)／福岡市博多区博多駅東1-11-11(ウエスト棟),0570-056-311,092-477-6312,地下鉄空港線「博多」駅(東7番出口)から徒歩2分、山陽新幹線・九州新幹線・JR各線「博多」駅(筑紫口)から徒歩4分,"セントラル棟16台　1,800円／1泊（11時&#12316;翌11時）※先着順",博多,https://img.travel.rakuten.co.jp/share/HOTEL/182019/182019.jpg,https://img.travel.rakuten.co.jp/HIMG/90/182019.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/182019/182019map.gif,942.0,4.17,"クチコ…　2026-04-13 13:23:07投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=182019"" class=""3click"">つづきはこちら</a>",s1c,【セントラル棟】スタンダード(1名利用) 禁煙◆大浴殿あり,6426888.0,【楽天スーパーSALE】【素泊まり】■「博多」駅(筑紫口)から徒歩4分 ■大浴殿完備(セントラル棟),1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=182019&f_syu=s1c&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6426888,0,2026-04-15,14670,14670,0
79344,ダイワロイネットホテル博多祇園,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=79344,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=79344&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=79344,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=79344,だいわろいねっとほてるはかたぎおん,地下鉄「祇園駅」より徒歩約1分の駅ちかホテル。天神・中洲屋台・キャナルシティへは徒歩圏内。ビジネス・遊びに便利。,5500,120924.68,469497.51,812-0038,福岡県,福岡市博多区祗園町1-24,092-281-3600,092-281-3601,地下鉄空港線「祇園駅」3番出口より徒歩約1分。JR「博多駅」より徒歩約8分、又は地下鉄利用で「祇園駅」下車、徒歩約1分。,"立体駐車場。収容20台。1泊（13時〜翌13時）1,800円税込。営業7時〜22時。車高1.55m迄",祇園（福岡）,https://img.travel.rakuten.co.jp/share/HOTEL/79344/79344.jpg,https://img.travel.rakuten.co.jp/HIMG/90/79344.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/79344/79344_room.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/79344.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/79344/79344map.gif,3978.0,4.11,"仕事の合間にランチへ有名なおうどん屋さんへ…　2026-04-12 12:52:13投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=79344"" class=""3click"">つづきはこちら</a>",res-01,＜喫煙＞リラックスダブルルーム 1名利用 マッサージチェア,1496191.0,【素泊まり】シンプルステイプラン●博多駅・中州へ好立地 祗園駅約1分●,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=79344&f_syu=res-01&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=1496191,0,2026-04-15,21000,21000,0
165706,エスペリアホテル博多,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=165706,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=165706&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=165706,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=165706,えすぺりあほてるはかた,お部屋は全室バス・トイレ・洗面が別！観光・ビジネスに便利な駅近ホテル,4770,120916.37,469506.7,812-0011,福岡県,福岡市博多区博多駅前2-11-4,092-412-7272,092-412-7271,地下鉄「博多駅」P５番出口より徒歩約分。JR「博多駅」より徒歩約５分、福岡空港から博多へは地下鉄約１０分,"有り　16台　1,600円（税込み／泊）　先着順 予約不可　※提携の駐車場はございません",博多,https://img.travel.rakuten.co.jp/share/HOTEL/165706/165706.jpg,https://img.travel.rakuten.co.jp/HIMG/90/165706.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/165706/165706map.gif,1394.0,4.16,"バス、トイレ、洗面台が独立しているのが、とても良い。清潔で接客も良い。駅から徒歩5分程度で道もわかりやすく近くにコンビニもあり、とても便利です。また博多に…　2026-04-10 17:23:01投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=165706"" class=""3click"">つづきはこちら</a>",sdb,ダブル／シャワ−ブース【ベット幅140／バスタブ無】,6040485.0,【素泊まり】直前予約でも早期予約でもお得な定番プラン！！,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=165706&f_syu=sdb&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6040485,0,2026-04-15,17600,17600,0
163065,スーパーホテルＰｒｅｍｉｅｒ博多駅・筑紫口天然温泉,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=163065,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=163065&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=163065,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=163065,すーぱーほてるぷれみあはかたえき・ちくしぐちてんねんおんせん,アルコールも楽しめるウェルカムバー（15時～21時）＆夜通し入れる天然温泉でリフレッシュ☆博多駅から徒歩約8分！！,10000,120895.49,469537.61,812-0016,福岡県,福岡市博多区博多駅南2-1-32,092-451-9000,092-451-9001,JR博多駅・筑紫口徒歩約８分！福岡空港から車で約10分！地下鉄博多駅東5番出口！博多駅東３丁目交差点セブンイレブン前,7台分（事前予約制） 1泊2，000円 ※高さ制限なし 　　近隣にコインパーキング多数あり,博多,https://img.travel.rakuten.co.jp/share/HOTEL/163065/163065.jpg,https://img.travel.rakuten.co.jp/HIMG/90/163065.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/163065/163065map.gif,1529.0,4.27,"クチコミの詳細はこちらから　https://review.tr…　2026-04-12 13:10:34投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=163065"" class=""3click"">つづきはこちら</a>",k0,【素泊まり】部屋タイプお任せ【お部屋は当日のお楽しみ】,5133233.0,【素泊まり】【楽天限定】直前割プラン☆天然温泉＆ウェルカムバー付,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=163065&f_syu=k0&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5133233,0,2026-04-15,17000,17000,0
151369,ＫＯＫＯ　ＨＯＴＥＬ　博多駅前（旧：ホテルウィングインターナショナルセレクト博多駅前）,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=151369,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=151369&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=151369,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=151369,ここ　ほてる　はかたえきまえ,【TVで話題！博多駅徒歩4分のデザインホテル】世界11都市を巡る寛ぎの空間。全室シモンズ製ベッドとナノイー空気清浄機完備,2925,120906.47,469507.04,812-0011,福岡県,福岡市博多区博多駅前3-22-19,092-476-9111,092-476-9112,JR・地下鉄博多駅博多口から徒歩4分☆福岡空港国内線から地下鉄で2駅　タクシーで約15分　国際線からタクシーで約20分,提携有料駐車場有り／270台収容　24時間1500円（税込）でサービス券販売中,博多,https://img.travel.rakuten.co.jp/share/HOTEL/151369/151369.jpg,https://img.travel.rakuten.co.jp/HIMG/90/151369.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/151369/151369_kan1.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/151369.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/151369/151369map.gif,1072.0,4.07,"部屋の広さは別にしても、風呂場に入るのに着替えるところがないのは、二人部屋にしてはおかしな作りだと思う。…　2026-04-12 08:04:50投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=151369"" class=""3click"">つづきはこちら</a>",nsp,【North Wing】禁煙スーペリアシングルルーム,5702098.0,【タイムセール／素泊まり】インスタ映え抜群！フロアごとに異なる世界の都市をイメージしたデザイン,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=151369&f_syu=nsp&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5702098,0,2026-04-15,19950,19950,0
80574,博多グリーンホテルアネックス,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=80574,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=80574&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=80574,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=80574,はかたぐりーんほてるあねっくす,博多駅徒歩1分でアクセス抜群！１３時イン・１２時アウトのゆったり滞在。◇個別空調◇シモンズベッド◇直営コンビニ１Ｆ有,7000,120916.94,469527.77,812-0012,福岡県,福岡市博多区博多駅中央街4-32,092-451-4112,092-451-4177,【最短アクセス】福岡空港～地下鉄５分。JR博多駅筑紫口（新幹線口）～徒歩１分！,"1泊／2,500円　先着・予約不可(満車・サイズによる入庫不可は有料駐車場へ案内　※途中入出庫不可)",博多,https://img.travel.rakuten.co.jp/share/HOTEL/80574/80574.jpg,https://img.travel.rakuten.co.jp/HIMG/90/80574.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/80574/80574_room.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/80574.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/80574/80574map.gif,2471.0,4.31,"クチコミの詳細はこちらから　https://review.travel.rakuten.co.jp/hotel/voice/80574?reviewI…　2026-04-11 16:55:39投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=80574"" class=""3click"">つづきはこちら</a>",dk,禁煙ダブルルーム,2797237.0,【素泊まり】13時イン12時アウト ペア＆ファミリープラン,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=80574&f_syu=dk&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=2797237,0,2026-04-15,27000,27000,0
15426,スカイハートホテル博多,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=15426,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=15426&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=15426,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=15426,すかいはーとほてる　はかた　すかいこーと　はかた,◇空港やＪＲ博多駅から１０分圏内　中洲の屋台や天神に行くにもアクセス抜群の立地！　◇お荷物の預かりも承ってますよ！,4975,120921.4,469497.89,812-0038,福岡県,福岡市博多区祇園町4-73,092-262-4400,092-262-8111,地下鉄「祇園駅」より徒歩2分、JR博多駅「博多口」より8分。キャナルシティまで6分。FFB・福岡商工会議所等、何処にも◎,"15時〜翌11時まで平置き2,000円 先着7台、立体駐車場もあり(車高158㎝以内等制限あり)",博多,https://img.travel.rakuten.co.jp/share/HOTEL/15426/15426.jpg,https://img.travel.rakuten.co.jp/HIMG/90/15426.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/15426/15426_sgl.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/15426.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/15426/15426map.gif,2312.0,3.44,"ただ博多駅にも行きやすいので素泊まりな…　2026-04-07 12:46:13投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=15426"" class=""3click"">つづきはこちら</a>",sgl_n,【禁煙】 シングルルーム,5871725.0,福岡商工会議所＆福岡ファッションビルまで徒歩１分の立地！　シンプル素泊まりプラン,1,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=15426&f_syu=sgl_n&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=5871725,0,2026-04-15,12650,12650,0
7251,ホテルクリオコート博多,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=7251,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=7251&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=7251,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=7251,くりおこーと　はかた,博多駅から徒歩1分で安心・安全！全室21㎡以上で快適！手荷物もお預かりします。Wi-Fi使えます！（全フロア利用可！）,5760,120911.62,469526.65,812-0012,福岡県,福岡市博多区博多駅中央街5-3,092-472-1111,092-474-3222,福岡県福岡市博多区博多駅中央街5-3 ホテルクリオコート博多（博多駅筑紫口から徒歩１分）,1泊￥1500 / 29　台【予約制】,博多,https://img.travel.rakuten.co.jp/share/HOTEL/7251/7251.jpg,https://img.travel.rakuten.co.jp/HIMG/90/7251.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/7251/7251_room.jpg,https://img.travel.rakuten.co.jp/HIMG/INTERIOR/7251.jpg,https://img.travel.rakuten.co.jp/share/HOTEL/7251/7251map.gif,5868.0,4.23,"クチコミの詳細はこちらから　https://review.trave…　2026-04-09 18:44:49投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=7251"" class=""3click"">つづきはこちら</a>",connecting,エグゼクティブコネクティングルーム【禁煙】75平米,6366236.0,【ポイント2倍】新登場！コネクティングルーム改装記念プラン,2,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=7251&f_syu=connecting&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=6366236,0,2026-04-15,54000,54000,0
178967,ホテルフロント・イン福岡空港,https://img.travel.rakuten.co.jp/image/tr/api/re/pvonD/?f_no=178967,https://img.travel.rakuten.co.jp/image/tr/api/re/vFumt/?f_no=178967&f_flg=PLAN,https://img.travel.rakuten.co.jp/image/tr/api/re/WzozX/?noTomariHotel=178967,https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=178967,ふろんといんふくおかくうこう,福岡空港や博多の森陸上競技場に隣接しビジネス・観光・イベントの拠点に最適なホテルです。博多・中洲・天神へのアクセスも抜群,7040,120956.0,469638.78,811‐2205,福岡県,糟屋郡志免町別府2-18-1,092-624-6688,092-624-6677,地下鉄　福岡空港駅より徒歩にて約12分,有り　32台　1泊１区画800円（※2tロング以上は１区画1600円）　要予約,福岡空港,https://img.travel.rakuten.co.jp/share/HOTEL/178967/178967.jpg,https://img.travel.rakuten.co.jp/HIMG/90/178967.jpg,,,https://img.travel.rakuten.co.jp/share/HOTEL/178967/178967map.gif,603.0,4.08,"クチコミの詳…　2026-04-11 21:55:07投稿 <a href=""https://img.travel.rakuten.co.jp/image/tr/api/re/gJNfM/?f_hotel_no=178967"" class=""3click"">つづきはこちら</a>",s3,エコノミーシングル,4645823.0,【ポイント10％】素泊りプラン,10,0,0,0,0,1,https://img.travel.rakuten.co.jp/image/tr/api/re/IdsCY/?f_no=178967&f_syu=s3&f_hi1=2026-04-15&f_hi2=2026-04-16&f_heya_su=1&f_otona_su=1&f_s1=0&f_s2=0&f_y1=0&f_y2=0&f_y3=0&f_y4=0&f_camp_id=4645823,0,2026-04-15,13794,13794,0
